paper_id,title,authors,year,source,doi_or_url,doi,url,arxiv_id,pdf_path,pdf_exists,note_path,note_exists,is_agent,inclusion_status,exclusion_reason,legacy_main_class,legacy_secondary_class,legacy_tertiary_class,secondary_class_source,secondary_class_confidence,secondary_class_review_status,fourth_level_topic,new_fourth_level,agent_type,research_workflow_role,validation_type,scientific_contribution_type,evidence_strength,citation_priority,scientific_object_modules,general_method_bucket,object_coverage_mode,primary_module_for_filing,primary_module_confidence,primary_module_assignment_rule,primary_module_override_reason,classification_source_field,classification_source_confidence,classification_parser_rule,first_hand_sources_checked,source_checked_at,progress_title,pdf_status,evidence_status,note_status,master_status,final_modules_or_bucket,source_limited,batch,closed,active_confirmed_core,record_status,inclusion_decision,duplicate_of,last_reviewed_at,last_reviewed_by,exported_at
ASD-0687,Agentic AI for Multi-Stage Physics Experiments at a Large-Scale User Facility Particle Accelerator,Thorsten Hellert; Drew Bertwistle; Simon C. Leemann; Antonin Sulc; Marco Venturini,2025,arXiv,https://arxiv.org/abs/2509.17255,,https://arxiv.org/abs/2509.17255,2509.17255,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Hellert_2025_Agentic_AI_Particle_Accelerator.pdf,True,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Hellert_2025_Agentic_AI_Particle_Accelerator.md,True,yes,to_read,,02,02.02,,legacy,low,unreviewed,Large-scale physics experiment agents,no,LLM Agent;Planning Agent;Tool-using Agent;Hybrid Agent,experimental_design;tool_use_and_code_execution;experiment_execution;data_analysis,real_world_deployment;expert_evaluation,system_platform;physics_experiment_automation,medium_high_primary_abstract,core,02,none,single_module,02,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,2026-07-03,Agentic AI for Multi-Stage Physics Experiments at a Large-Scale User Facility Particle Accelerator,archived_pdf,first_hand_full_text,updated,updated,02,no,Phase6FollowupR10Approx,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0688,"OpenFOAMGPT 2.0: end-to-end, trustworthy automation for computational fluid dynamics",Jingsen Feng; Ran Xu; Xu Chu,2025,arXiv,https://arxiv.org/abs/2504.19338,,https://arxiv.org/abs/2504.19338,2504.19338,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Feng_2025_OpenFOAMGPT_2_0.pdf,True,Notes/09_Engineering_and_Industrial_Technology_Sciences/Feng_2025_OpenFOAMGPT_2_0.md,True,yes,to_read,,09,09.01,,legacy,low,unreviewed,Computational fluid-dynamics workflow agents,no,LLM Agent;Multi-Agent System;Tool-using Agent;Hybrid Agent,simulation_modeling;tool_use_and_code_execution;workflow_orchestration;feedback_iteration,benchmark;simulation_validation,system_platform;engineering_analysis,medium_high_primary_abstract,standard,09,none,single_module,09,high,main_scientific_object,,Remarks,high,structured_remark_token,,2026-06-23,"OpenFOAMGPT 2.0: end-to-end, trustworthy automation for computational fluid dynamics",archived_pdf,first_hand_full_text,updated,updated,09,no,Batch25Partial1,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0689,A Large Language Model-Empowered Agent for Reliable and Robust Structural Analysis,Unknown,2025,arXiv,https://arxiv.org/abs/2507.02938,,https://arxiv.org/abs/2507.02938,2507.02938,,False,,False,uncertain,background_only,"Structural-analysis automation Agent with code execution, but current evidence points to an engineering-analysis solver workflow rather than a clearer scientific-discovery research Agent.",09,09.01,,legacy,low,unreviewed,Structural analysis workflow agents,no,LLM Agent;Tool-using Agent;Hybrid Agent,tool_use_and_code_execution;simulation_modeling;feedback_iteration,benchmark;simulation_validation,system_platform;engineering_analysis,medium_metadata_with_abstract,background,09,none,single_module,09,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0690,Knowledge-Driven Agentic Scientific Corpus Distillation Framework for Biomedical Large Language Models Training,Unknown,2025,arXiv,https://arxiv.org/abs/2504.19565,,https://arxiv.org/abs/2504.19565,2504.19565,,False,,False,uncertain,background_only,"Multi-agent corpus distillation and knowledge-production framework for biomedical LLM training; valuable as an `01.04` vs `11.07` boundary-control case, but not a direct scientific research workflow Agent.",11,11.07,,legacy,low,unreviewed,Scientific corpus / knowledge-production agents,no,LLM Agent;Multi-Agent System;Tool-using Agent;Hybrid Agent,knowledge_extraction_and_organization;evidence_assessment_and_validation;workflow_orchestration,benchmark,system_platform;knowledge_production,medium_metadata_with_abstract,background,11,none,single_module,11,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0691,OASIS: Onboard Autonomous Science Investigation System for Opportunistic Rover Science,Rebecca Castano; Trey Smith; M. D. Judd; Steve Chien; David Wettergreen; Delbert G. Graham,2007,Journal of Field Robotics,https://ai.jpl.nasa.gov/public/documents/papers/castano-jfr07-oasis.pdf,,https://ai.jpl.nasa.gov/public/documents/papers/castano-jfr07-oasis.pdf,,Reference_PDF/10_Aerospace_Marine_and_Transportation_Sciences/Castano_2007_OASIS_Rover_Science.pdf,True,Notes/10_Aerospace_Marine_and_Transportation_Sciences/Castano_2007_OASIS_Rover_Science.md,True,yes,to_read,,10,10.02,,legacy,low,unreviewed,Opportunistic rover-science agents,no,Planning Agent;Tool-using Agent;Hybrid Agent,data_analysis;experiment_execution;workflow_orchestration;feedback_iteration,real_world_deployment;mission_operation,system_platform;mission_science_planning,high_primary_pdf,core,05;10,none,multi_module,10,medium,manual_override,structured_remark_primary_module_for_filing,Remarks,high,structured_remark_token,,2026-06-22,OASIS: Onboard Autonomous Science Investigation System for Opportunistic Rover Science,archived_pdf,first_hand_full_text,updated,updated,05;10,no,Batch20Partial1,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0692,Essential Autonomous Science Inference for Remote Sensing,Steve Chien; Rob Sherwood; Daniel Tran; Benjamin Cichy; Rebecca Castano; Ashley Davies; Rachel Lee,2005,IEEE Aerospace Conference / JPL autonomous science lineage,https://ai.jpl.nasa.gov/public/projects/sciencecraft/,,https://ai.jpl.nasa.gov/public/projects/sciencecraft/,,,False,,False,yes,excluded,Sciencecraft-lineage anchor retained as duplicate-lineage support only; keep ASD-0646 as the canonical EO-1 / sciencecraft mission-science agent record unless a paper-specific primary PDF is captured later.,10,10.02,,legacy,low,unreviewed,Remote-sensing science-inference agents,no,Planning Agent;Tool-using Agent;Hybrid Agent,data_analysis;workflow_orchestration;feedback_iteration;autonomous_decision_making,real_world_deployment;mission_operation,system_platform;mission_science_planning,lineage_overlap,do_not_cite,10,none,single_module,10,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,,,,,,,,,,False,duplicate,duplicate,ASD-0646,,,2026-07-06T07:53:02+00:00
ASD-0693,Enabling Onboard Detection of Events of Scientific Interest for the Europa Clipper Spacecraft,Kiri L. Wagstaff; Kristin P. Bennett; Nicole O. Geisweiller; Steven Chien; Ezequiel Izquierdo; Patrick C. McGarey; Dominic M. Benavides,2019,KDD '19,https://doi.org/10.1145/3292500.3330656,10.1145/3292500.3330656,https://doi.org/10.1145/3292500.3330656,,Reference_PDF/10_Aerospace_Marine_and_Transportation_Sciences/Wagstaff_2019_Europa_Clipper_Onboard_Detection.pdf,True,Notes/10_Aerospace_Marine_and_Transportation_Sciences/Wagstaff_2019_Europa_Clipper_Onboard_Detection.md,True,yes,to_read,,10,10.02,,legacy,low,unreviewed,Onboard planetary mission-science agents,no,Planning Agent;Tool-using Agent;Hybrid Agent,data_analysis;evidence_assessment_and_validation;workflow_orchestration;feedback_iteration,mission_operation;expert_evaluation,system_platform;mission_science_planning,medium_high_primary_pdf,core,05;10,none,multi_module,10,medium,manual_override,structured_remark_primary_module_for_filing,Remarks,high,structured_remark_token,,,Enabling Onboard Detection of Events of Scientific Interest for the Europa Clipper Spacecraft,archived_pdf,first_hand_full_text,updated,checked,05;10,no,Batch20Partial1,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0694,Autonomous surface sampling for the Europa Lander mission concept,Hanspeter Schaub; Mark Stephenson; Adam Herrmann,2025,PubMed-indexed mission-science branch,https://pubmed.ncbi.nlm.nih.gov/40397718/,,https://pubmed.ncbi.nlm.nih.gov/40397718/,,,False,,False,uncertain,background_only,"Mission-science sampling autonomy is relevant, but current source evidence is still too weak to prove a sufficiently rich multi-step scientific Agent workflow rather than a narrower task-automation concept.",10,10.02,,legacy,low,unreviewed,Planetary surface-sampling autonomy,no,Planning Agent;Hybrid Agent,experiment_execution;workflow_orchestration;feedback_iteration,mission_operation,system_platform;mission_science_planning,low_metadata_only,background,10,none,single_module,10,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,,,,,,,,,,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0695,FoodPuzzle: Developing Large Language Model Agents as Flavor Scientists,Tenghao Huang; Donghee Lee; John Sweeney; Jiatong Shi; Emily Steliotes; Matthew Lange; Jonathan May; Muhao Chen,2024,arXiv,https://arxiv.org/abs/2409.12832,,https://arxiv.org/abs/2409.12832,2409.12832,Reference_PDF/08_Agricultural_Food_Forestry_Animal_and_Fishery_Sciences/Huang_2024_FoodPuzzle.pdf,True,Notes/08_Agricultural_Food_Forestry_Animal_and_Fishery_Sciences/Huang_2024_FoodPuzzle.md,True,yes,to_read,,08,08.05,,legacy,low,unreviewed,Food-science / flavor-science agents,no,LLM Agent;Retrieval-augmented Agent;Hybrid Agent,hypothesis_generation;knowledge_extraction_and_organization;result_interpretation,benchmark,system_platform;food_science_research,medium_primary_abstract,standard,08,none,single_module,08,high,main_scientific_object,,Remarks,high,structured_remark_token,,2026-06-23,FoodPuzzle: Developing Large Language Model Agents as Flavor Scientists,archived_pdf,first_hand_full_text,updated,updated,08,no,Batch25Partial1,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0696,AEGIS Automated Science Targeting for the MER Opportunity Rover,Tara A. Estlin; Benjamin J. Bornstein; Daniel M. Gaines; Robert C. Anderson; David R. Thompson; Michael C. Burl; Rebecca Castano; Michele Judd,2012,ACM Transactions on Intelligent Systems and Technology,https://doi.org/10.1145/2168752.2168764,10.1145/2168752.2168764,https://doi.org/10.1145/2168752.2168764,,Reference_PDF/10_Aerospace_Marine_and_Transportation_Sciences/Estlin_2012_AEGIS_Opportunity_Rover.pdf,True,Notes/10_Aerospace_Marine_and_Transportation_Sciences/Estlin_2012_AEGIS_Opportunity_Rover.md,True,yes,to_read,,10,10.02,,legacy,low,unreviewed,Rover science targeting agents,no,Planning Agent;Tool-using Agent;Hybrid Agent,data_analysis;experiment_execution;workflow_orchestration;feedback_iteration,real_world_deployment;mission_operation,system_platform;mission_science_planning,high_primary_pdf,core,05;10,none,multi_module,10,medium,manual_override,structured_remark_primary_module_for_filing,Remarks,high,structured_remark_token,,2026-07-04,AEGIS Automated Science Targeting for the MER Opportunity Rover,archived_pdf,first_hand_full_text,updated,updated,05;10,no,Phase6FollowupR15Approx,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0697,AEGIS autonomous targeting for ChemCam on Mars Science Laboratory: Deployment and results of initial science team use,Raymond Francis; Tara Estlin; Gary Doran; Sancia Johnstone; Daniel Gaines; Vijesh Verma; Michael Burl; Jens Frydenvang; Sofia Montano; Roger C. Wiens; Steven Schaffer; Olivier Gasnault; Laura DeFlores; Diana Blaney; Benjamin Bornstein,2017,Science Robotics,https://doi.org/10.1126/scirobotics.aan4582,10.1126/scirobotics.aan4582,https://doi.org/10.1126/scirobotics.aan4582,,Reference_PDF/10_Aerospace_Marine_and_Transportation_Sciences/Francis_2017_AEGIS_ChemCam_MSL.pdf,True,Notes/10_Aerospace_Marine_and_Transportation_Sciences/Francis_2017_AEGIS_ChemCam_MSL.md,True,yes,to_read,,10,10.02,,legacy,low,unreviewed,Rover instrument-targeting mission-science agents,no,Planning Agent;Tool-using Agent;Hybrid Agent,data_analysis;experiment_execution;workflow_orchestration;feedback_iteration,real_world_deployment;mission_operation;expert_evaluation,system_platform;mission_science_planning,medium_high_primary_abstract,core,05;10,none,multi_module,10,medium,manual_override,structured_remark_primary_module_for_filing,Remarks,high,structured_remark_token,,,AEGIS autonomous targeting for ChemCam on Mars Science Laboratory: Deployment and results of initial science team use,archived_pdf,first_hand_full_text,updated,updated,05;10,no,Batch25Partial1,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0698,APRES: An Agentic Paper Revision and Evaluation System,Zhao et al.,2026,arXiv,https://arxiv.org/abs/2603.03142,,https://arxiv.org/abs/2603.03142,2603.03142,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2026_APRES.pdf,True,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2026_APRES.md,True,yes,to_read,,11,11.07,,legacy,low,unreviewed,Agentic paper-revision and evaluation systems,no,LLM Agent;Tool-using Agent;Hybrid Agent,evidence_assessment_and_validation;feedback_iteration;manuscript_drafting;result_interpretation,benchmark;expert_evaluation,system_platform;peer_review_automation,medium_primary_abstract,standard,11,none,single_module,11,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,2026-06-23,APRES: An Agentic Paper Revision and Evaluation System,archived_pdf,first_hand_full_text,updated,updated,11,no,Batch25Partial1,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0699,ARA: Agentic Reproducibility Assessment For Scalable Support Of Scientific Peer-Review,Kevin Riehl; Andres L. Marin; Nikofors Zacharof; Fan Wu; Patrick Langer; Robert Jakob; Anastasios Kouvelas; Georgios Fontaras; Michail A. Makridis,2026,arXiv,https://arxiv.org/abs/2605.02651,,https://arxiv.org/abs/2605.02651,2605.02651,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2026_ARA.pdf,True,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2026_ARA.md,True,yes,to_read,,11,11.07,,legacy,low,unreviewed,Agentic reproducibility-assessment systems,no,LLM Agent;Tool-using Agent;Hybrid Agent,literature_search_and_reading;tool_use_and_code_execution;evidence_assessment_and_validation;feedback_iteration,benchmark;expert_evaluation,system_platform;reproducibility_analysis,medium_primary_abstract,core,11,none,single_module,11,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,2026-07-04,ARA: Agentic Reproducibility Assessment For Scalable Support Of Scientific Peer-Review,archived_pdf,first_hand_full_text,updated,updated,11,no,Phase6FollowupR15Approx,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0700,Reimagining Peer Review Process Through Multi-Agent Mechanism Design,Unknown,2026,arXiv,https://arxiv.org/abs/2601.19778,,https://arxiv.org/abs/2601.19778,2601.19778,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2026_Peer_Review_Mechanism_Design.pdf,True,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2026_Peer_Review_Mechanism_Design.md,True,yes,background_only,"Batch30Partial2Review2026-06-24: local archived arXiv PDF/full-text review shows a position paper / mechanism-design agenda with future pilots rather than a completed scientific Agent system; keep as 11.07 background, not confirmed core.",11,11.07,,legacy,low,unreviewed,Multi-agent peer-review process systems,no,LLM Agent;Multi-Agent System;Hybrid Agent,evidence_assessment_and_validation;literature_search_and_reading;feedback_iteration;result_interpretation,benchmark;expert_evaluation,system_platform;peer_review_automation,high_primary_pdf,background,11,none,single_module,11,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,2026-06-24,Reimagining Peer Review Process Through Multi-Agent Mechanism Design,archived_pdf,first_hand_full_text,updated_background_only,updated_background_only,11,no,Batch30Partial2,yes,False,background_only,background_only,,,,2026-07-06T07:53:02+00:00
ASD-0701,Automating Computational Reproducibility in Social Science: Comparing Prompt-Based and Agent-Based Approaches,Syed Mehtab Hussain Shah; Frank Hopfgartner; Arnim Bleier,2026,arXiv / WWW Companion 2026,https://arxiv.org/abs/2602.08561,,https://arxiv.org/abs/2602.08561,2602.08561,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Shah_2026_Automating_Computational_Reproducibility.pdf,True,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Shah_2026_Automating_Computational_Reproducibility.md,True,yes,to_read,,11,11.07,,legacy,low,unreviewed,Social-science computational reproducibility agents,no,LLM Agent;Tool-using Agent;Hybrid Agent,literature_search_and_reading;tool_use_and_code_execution;evidence_assessment_and_validation;feedback_iteration,benchmark;computational_validation,system_platform;reproducibility_analysis,high_primary_abstract,standard,11,none,single_module,11,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,Automating Computational Reproducibility in Social Science: Comparing Prompt-Based and Agent-Based Approaches,archived_pdf,first_hand_full_text,updated,updated,11,no,Phase6FollowupR20,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0702,Rover-Based Autonomous Science by Probabilistic Identification and Evaluation,Marc J. Gallant; Alex Ellery; Joshua A. Marshall,2013,Journal of Intelligent & Robotic Systems,https://doi.org/10.1007/s10846-013-9818-6,10.1007/s10846-013-9818-6,https://doi.org/10.1007/s10846-013-9818-6,,Reference_PDF/10_Aerospace_Marine_and_Transportation_Sciences/Gallant_2013_Rover_Autonomous_Science.pdf,True,Notes/10_Aerospace_Marine_and_Transportation_Sciences/Gallant_2013_Rover_Autonomous_Science.md,True,yes,to_read,,10,10.02,,legacy,low,unreviewed,Rover science-target identification agents,no,Planning Agent;Tool-using Agent;Hybrid Agent,data_analysis;experiment_execution;workflow_orchestration;autonomous_decision_making,laboratory_validation;simulation_validation,system_platform;mission_science_planning,high_primary_pdf,standard,05;10,none,multi_module,10,medium,manual_override,structured_remark_primary_module_for_filing,Remarks,high,structured_remark_token,,2026-06-24,Rover-Based Autonomous Science by Probabilistic Identification and Evaluation,archived_pdf,first_hand_full_text,updated,updated,05;10,no,Batch30Partial3,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0703,Autonomous Science Agents and Sensor Webs: EO-1 and Beyond,Rob Sherwood; Steve Chien; Daniel Tran; Benjamin Cichy; Rebecca Castano; Ashley Davies; Gregg Rabideau,2006,IEEE Aerospace Conference,https://ai.jpl.nasa.gov/public/papers/sherwood-ieeeaero06-beyond.pdf,,https://ai.jpl.nasa.gov/public/papers/sherwood-ieeeaero06-beyond.pdf,,Reference_PDF/10_Aerospace_Marine_and_Transportation_Sciences/Sherwood_2006_EO1_Autonomous_Science_Agents.pdf,True,Notes/10_Aerospace_Marine_and_Transportation_Sciences/Sherwood_2006_EO1_Autonomous_Science_Agents.md,True,yes,to_read,,10,10.02,,legacy,low,unreviewed,EO-1 autonomous mission-science agents,no,Planning Agent;Tool-using Agent;Hybrid Agent,data_analysis;workflow_orchestration;feedback_iteration;autonomous_decision_making,real_world_deployment;mission_operation,system_platform;mission_science_planning,high_primary_pdf,core,05;10,none,multi_module,10,medium,manual_override,structured_remark_primary_module_for_filing,Remarks,high,structured_remark_token,,,Autonomous Science Agents and Sensor Webs: EO-1 and Beyond,archived_pdf,first_hand_full_text,updated,checked,05;10,no,Batch20Partial1,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
