paper_id,title,active_confirmed_core,inclusion_status,scientific_object_modules,general_method_bucket,object_coverage_mode,primary_module_for_filing,primary_module_label,legacy_main_class,legacy_secondary_class,proposed_primary_taxonomy_code_2lvl,secondary_term_in_index,secondary_term_label,secondary_term_status,secondary_term_review_status,proposed_assignment_status,pending_reason,proposed_discipline_local_code,discipline_local_rank,source_limited,pdf_status,evidence_status,note_path,pdf_path,review_flags
ASD-0799,CeProAgents: A Hierarchical Agents System for Automated Chemical Process Development,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.04,09.04,True,Legacy secondary filing term 09.04,needs_review,unreviewed,active_code,,09-04-005,005,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Yang_2026_CeProAgents.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Yang_2026_CeProAgents.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0800,Risk-Aware LLM Agents for Geospatial Data Retrieval: Design and Preliminary Adversarial Evaluation,True,to_read,05,none,single_module,05,Earth and Environmental Sciences,05,05.04,05.04,True,Legacy secondary filing term 05.04,needs_review,unreviewed,active_code,,05-04-008,008,no,archived_pdf,first_hand_full_text,Notes/05_Earth_and_Environmental_Sciences/Gao_2026_Risk_Aware_Geospatial_Data_Retrieval.md,Reference_PDF/05_Earth_and_Environmental_Sciences/Gao_2026_Risk_Aware_Geospatial_Data_Retrieval.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0801,Advancing Subsurface Discovery and Geothermal Monitoring with an Agentic Artificial Intelligence Framework,True,to_read,05,none,single_module,05,Earth and Environmental Sciences,05,05.01,05.01,True,Legacy secondary filing term 05.01,needs_review,unreviewed,active_code,,05-01-002,002,no,archived_pdf,first_hand_full_text,Notes/05_Earth_and_Environmental_Sciences/Harsuko_2025_GAIA_Geothermal_Monitoring.md,Reference_PDF/05_Earth_and_Environmental_Sciences/Harsuko_2025_GAIA_Geothermal_Monitoring.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0803,ClimateAgents: A Multi-Agent Research Assistant for Social-Climate Dynamics Analysis,True,to_read,05;11,none,multi_module,05,Earth and Environmental Sciences,05,05.02,05.02,True,Legacy secondary filing term 05.02,needs_review,unreviewed,active_code,,05-02-009,009,no,archived_pdf,first_hand_full_text,Notes/05_Earth_and_Environmental_Sciences/Shan_2026_ClimateAgents.md,Reference_PDF/05_Earth_and_Environmental_Sciences/Shan_2026_ClimateAgents.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0804,Sketch2Simulation: Automating Flowsheet Generation via Multi Agent Large Language Models,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.04,09.04,True,Legacy secondary filing term 09.04,needs_review,unreviewed,active_code,,09-04-006,006,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Bahamdan_2026_Sketch2Simulation.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Bahamdan_2026_Sketch2Simulation.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0805,TurboAgent: An LLM-Driven Autonomous Multi-Agent Framework for Turbomachinery Aerodynamic Design,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.02,09.02,True,Legacy secondary filing term 09.02,needs_review,unreviewed,active_code,,09-02-007,007,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Du_2026_TurboAgent.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Du_2026_TurboAgent.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0806,Agentic Language-to-Objective Synthesis for Optofluidic Assembly,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.03,09.03,True,Legacy secondary filing term 09.03,needs_review,unreviewed,active_code,,09-03-003,003,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Saraev_2026_Optofluidic_Assembly.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Saraev_2026_Optofluidic_Assembly.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0807,Large Language Models based Multi-Agent Framework for Objective Oriented Control Design in Power Electronics,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.03,09.03,True,Legacy secondary filing term 09.03,needs_review,unreviewed,active_code,,09-03-004,004,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Cui_2024_Power_Electronics_Control_Design.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Cui_2024_Power_Electronics_Control_Design.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0808,InvDesMobility: a reliability-gated first-principles feedback framework for closed-loop materials discovery,True,to_read,04,none,single_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-068,068,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Li_2026_InvDesMobility.md,Reference_PDF/04_Materials_Science/Li_2026_InvDesMobility.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0809,Battery-Sim-Agent: Leveraging LLM-Agent for Inverse Battery Parameter Estimation,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.06,09.06,True,Legacy secondary filing term 09.06,needs_review,unreviewed,active_code,,09-06-001,001,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Chen_2026_Battery_Sim_Agent.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Chen_2026_Battery_Sim_Agent.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0810,My Chemical Harness: Evolutionary Molecular Design over Synthetic Pathways with Large Language Model Agents,True,to_read,03,none,single_module,03,Chemical Sciences,03,03.04,03.04,True,Legacy secondary filing term 03.04,needs_review,unreviewed,active_code,,03-04-024,024,no,archived_pdf,first_hand_full_text,Notes/03_Chemical_Sciences/Ojeda_2026_My_Chemical_Harness.md,Reference_PDF/03_Chemical_Sciences/Ojeda_2026_My_Chemical_Harness.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0811,Closed-Loop Molecular Design with Calibrated Deference,True,to_read,03;04,none,multi_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-069,069,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Unknown_2026_CLIO.md,Reference_PDF/04_Materials_Science/Unknown_2026_CLIO.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0812,BioResearcher: Scenario-Guided Multi-Agent for Translational Medicine,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-034,034,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Kinas_2026_BioResearcher_Translational_Medicine.md,Reference_PDF/07_Medical_and_Health_Sciences/Kinas_2026_BioResearcher_Translational_Medicine.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0813,ELISA: An Interpretable Hybrid Generative AI Agent for Expression-Grounded Discovery in Single-Cell Genomics,True,to_read,06,none,single_module,06,Life Sciences,06,06.03,06.03,True,Legacy secondary filing term 06.03,needs_review,unreviewed,active_code,,06-03-043,043,no,archived_pdf,first_hand_full_text,Notes/06_Life_Sciences/Coser_2026_ELISA.md,Reference_PDF/06_Life_Sciences/Coser_2026_ELISA.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0814,Towards a Virtual Neuroscientist: Autonomous Neuroimaging Analysis via Multi-Agent Collaboration,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.01,07.01,True,Legacy secondary filing term 07.01,needs_review,unreviewed,active_code,,07-01-005,005,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Han_2026_Virtual_Neuroscientist.md,Reference_PDF/07_Medical_and_Health_Sciences/Han_2026_Virtual_Neuroscientist.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0815,CoDaS: AI Co-Data-Scientist for Biomarker Discovery via Wearable Sensors,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.03,07.03,True,Legacy secondary filing term 07.03,needs_review,unreviewed,active_code,,07-03-002,002,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Kim_2026_CoDaS.md,Reference_PDF/07_Medical_and_Health_Sciences/Kim_2026_CoDaS.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0816,TSAssistant: A Human-in-the-Loop Agentic Framework for Automated Target Safety Assessment,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-035,035,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Zheng_2026_TSAssistant.md,Reference_PDF/07_Medical_and_Health_Sciences/Zheng_2026_TSAssistant.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0817,Probe Before You Edit: Probing-Guided Molecular Optimization for LLM Agents in Structure-Based Drug Design,True,to_read,03;07,none,multi_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-036,036,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Yang_2026_PROBE_Structure_Based_Drug_Design.md,Reference_PDF/07_Medical_and_Health_Sciences/Yang_2026_PROBE_Structure_Based_Drug_Design.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0818,MolMem: Memory-Augmented Agentic Reinforcement Learning for Sample-Efficient Molecular Optimization,True,to_read,03;07,none,multi_module,03,Chemical Sciences,03,03.04,03.04,True,Legacy secondary filing term 03.04,needs_review,unreviewed,active_code,,03-04-025,025,no,archived_pdf,first_hand_full_text,Notes/03_Chemical_Sciences/Wang_2026_MolMem.md,Reference_PDF/03_Chemical_Sciences/Wang_2026_MolMem.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0819,SEISMO: Increasing Sample Efficiency in Molecular Optimization with a Trajectory-Aware LLM Agent,True,to_read,03;07,none,multi_module,03,Chemical Sciences,03,03.04,03.04,True,Legacy secondary filing term 03.04,needs_review,unreviewed,active_code,,03-04-026,026,no,archived_pdf,first_hand_full_text,Notes/03_Chemical_Sciences/Kruger_2026_SEISMO.md,Reference_PDF/03_Chemical_Sciences/Kruger_2026_SEISMO.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0820,Reinforcement Learning with LLM-Guided Action Spaces for Synthesizable Lead Optimization,True,to_read,03;07,none,multi_module,07,Medical and Health Sciences,03,03.04,,True,Legacy secondary filing term 03.04,needs_review,unreviewed,pending_secondary,secondary_primary_mismatch,,,no,archived_pdf,first_hand_full_text,Notes/03_Chemical_Sciences/Li_2026_MolReAct_Lead_Optimization.md,Reference_PDF/07_Medical_and_Health_Sciences/Li_2026_MolReAct_Lead_Optimization.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed;secondary_primary_mismatch
ASD-0821,Agentic reinforcement learning empowers next-generation chemical language models for molecular design and synthesis,True,to_read,03;07,none,multi_module,03,Chemical Sciences,03,03.04,03.04,True,Legacy secondary filing term 03.04,needs_review,unreviewed,active_code,,03-04-027,027,no,archived_pdf,first_hand_full_text,Notes/03_Chemical_Sciences/Li_2026_ChemCraft.md,Reference_PDF/03_Chemical_Sciences/Li_2026_ChemCraft.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0822,Contextual Invertible World Models: A Neuro-Symbolic Agentic Framework for Colorectal Cancer Drug Response,True,to_read,06;07,none,multi_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-037,037,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Baker_2026_CIWM_CRC_Drug_Response.md,Reference_PDF/07_Medical_and_Health_Sciences/Baker_2026_CIWM_CRC_Drug_Response.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0824,FRAGMENTA: End-to-end Fragmentation-based Generative Model with Agentic Tuning for Drug Lead Optimization,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-038,038,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Suzuki_2025_FRAGMENTA.md,Reference_PDF/07_Medical_and_Health_Sciences/Suzuki_2025_FRAGMENTA.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0825,ReACT-Drug: Reaction-Template Guided Reinforcement Learning for de novo Drug Design,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-039,039,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Yadunandan_2025_ReACT_Drug.md,Reference_PDF/07_Medical_and_Health_Sciences/Yadunandan_2025_ReACT_Drug.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0826,ToolMol: Evolutionary Agentic Framework for Multi-objective Drug Discovery,True,to_read,03;07,none,multi_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-040,040,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Zhou_2026_ToolMol.md,Reference_PDF/07_Medical_and_Health_Sciences/Zhou_2026_ToolMol.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0827,A Multi-modal Agentic Co-pilot for Evidence Grounded Computational Pathology,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.01,07.01,True,Legacy secondary filing term 07.01,needs_review,unreviewed,active_code,,07-01-006,006,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Xu_2026_PathPocket.md,Reference_PDF/07_Medical_and_Health_Sciences/Xu_2026_PathPocket.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0828,SAGE: Agentic Framework for Interpretable and Clinically Translatable Computational Pathology Biomarker Discovery,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.01,07.01,True,Legacy secondary filing term 07.01,needs_review,unreviewed,active_code,,07-01-007,007,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Nasser_2026_SAGE_Pathology_Biomarker_Discovery.md,Reference_PDF/07_Medical_and_Health_Sciences/Nasser_2026_SAGE_Pathology_Biomarker_Discovery.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0829,DarkAgents,True,to_read,02,none,single_module,02,"Physics, Astronomy and Cosmic Sciences",02,02.02,02.02,True,Legacy secondary filing term 02.02,needs_review,unreviewed,active_code,,02-02-013,013,no,archived_pdf,first_hand_full_text,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Lucente_2026_DarkAgents.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Lucente_2026_DarkAgents.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0830,Dr.Sai: An agentic AI for real-world physics analysis at BESIII,True,to_read,02,none,single_module,02,"Physics, Astronomy and Cosmic Sciences",02,02.02,02.02,True,Legacy secondary filing term 02.02,needs_review,unreviewed,active_code,,02-02-014,014,no,archived_pdf,first_hand_full_text,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/He_2026_Dr_Sai.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/He_2026_Dr_Sai.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0831,Frontier LLM-based agents can overcome the ontology curation bottleneck for natural phenotypes,True,to_read,11,none,single_module,11,"Social, Behavioral, Economic and Knowledge System Sciences",11,11.07,11.07,True,Legacy secondary filing term 11.07,needs_review,unreviewed,active_code,,11-07-025,025,no,archived_pdf,first_hand_full_text,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Balhoff_2026_Phenotype_Ontology_Curation.md,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Balhoff_2026_Phenotype_Ontology_Curation.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0832,Nikolas: AI Agent for Semi-Autonomous Catalyst Discovery Using the PRISM Meta-Cognitive Architecture,True,to_read,03,none,single_module,03,Chemical Sciences,03,03.03,03.03,True,Legacy secondary filing term 03.03,needs_review,unreviewed,active_code,,03-03-029,029,no,archived_pdf,first_hand_full_text,Notes/03_Chemical_Sciences/Mopgar_2026_Nikolas_Catalyst_Discovery.md,Reference_PDF/03_Chemical_Sciences/Mopgar_2026_Nikolas_Catalyst_Discovery.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
