paper_id,assignment_id,discipline_local_code,discipline_local_rank,discipline_display_order,assignment_status,assigned_at,assigned_by,retired_at,redirected_to_code,assignment_reason,pending_reason,primary_module_for_filing,primary_module_confidence,primary_module_assignment_rule,primary_module_override_reason,primary_taxonomy_code_2lvl,legacy_secondary_class,secondary_class_source,secondary_class_confidence,secondary_class_review_status,scientific_object_modules,general_method_bucket,title,note_path,pdf_path,active_confirmed_core,is_derived_snapshot,generated_at,generated_by,source_commit,worktree_dirty
ASD-0794,DCA-000383,04-04-067,067,04-04-067,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.04,04.04,legacy,low,unreviewed,04,none,The HTC-Claw: Automating Discovery through High-Throughput Computational Campaigns,Notes/04_Materials_Science/Zeng_2026_HTC_Claw.md,Reference_PDF/04_Materials_Science/Zeng_2026_HTC_Claw.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0796,DCA-000384,05-04-007,007,05-04-007,active_code,2026-07-05,codex,,,initial_assignment,,05,high,main_scientific_object,,05.04,05.04,legacy,low,unreviewed,05,none,Bridging Perception and Action: A Lightweight Multimodal Meta-Planner Framework for Robust Earth Observation Agents,Notes/05_Earth_and_Environmental_Sciences/Xu_2026_LMMP_Earth_Observation.md,Reference_PDF/05_Earth_and_Environmental_Sciences/Xu_2026_LMMP_Earth_Observation.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0797,DCA-000385,06-03-042,042,06-03-042,active_code,2026-07-05,codex,,,initial_assignment,,06,high,main_scientific_object,,06.03,06.03,legacy,low,unreviewed,06,none,CP-Agent: Context-Aware Multimodal Reasoning for Cellular Morphological Profiling under Chemical Perturbations,Notes/06_Life_Sciences/Zhang_2026_CP_Agent.md,Reference_PDF/06_Life_Sciences/Zhang_2026_CP_Agent.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0798,DCA-000386,07-04-033,033,07-04-033,active_code,2026-07-05,codex,,,initial_assignment,,07,high,main_scientific_object,,07.04,07.04,legacy,low,unreviewed,07,none,Molecular Lead Optimization via Agentic Tool Planning,Notes/07_Medical_and_Health_Sciences/Li_2026_TRACE_Lead_Optimization.md,Reference_PDF/07_Medical_and_Health_Sciences/Li_2026_TRACE_Lead_Optimization.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0799,DCA-000387,09-04-005,005,09-04-005,active_code,2026-07-05,codex,,,initial_assignment,,09,high,main_scientific_object,,09.04,09.04,legacy,low,unreviewed,09,none,CeProAgents: A Hierarchical Agents System for Automated Chemical Process Development,Notes/09_Engineering_and_Industrial_Technology_Sciences/Yang_2026_CeProAgents.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Yang_2026_CeProAgents.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0800,DCA-000388,05-04-008,008,05-04-008,active_code,2026-07-05,codex,,,initial_assignment,,05,high,main_scientific_object,,05.04,05.04,legacy,low,unreviewed,05,none,Risk-Aware LLM Agents for Geospatial Data Retrieval: Design and Preliminary Adversarial Evaluation,Notes/05_Earth_and_Environmental_Sciences/Gao_2026_Risk_Aware_Geospatial_Data_Retrieval.md,Reference_PDF/05_Earth_and_Environmental_Sciences/Gao_2026_Risk_Aware_Geospatial_Data_Retrieval.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0801,DCA-000389,05-01-002,002,05-01-002,active_code,2026-07-05,codex,,,initial_assignment,,05,high,main_scientific_object,,05.01,05.01,legacy,low,unreviewed,05,none,Advancing Subsurface Discovery and Geothermal Monitoring with an Agentic Artificial Intelligence Framework,Notes/05_Earth_and_Environmental_Sciences/Harsuko_2025_GAIA_Geothermal_Monitoring.md,Reference_PDF/05_Earth_and_Environmental_Sciences/Harsuko_2025_GAIA_Geothermal_Monitoring.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0803,DCA-000390,05-02-009,009,05-02-009,active_code,2026-07-05,codex,,,initial_assignment,,05,low,manual_override,legacy_main_class_fallback_for_multi_module,05.02,05.02,legacy,low,unreviewed,05;11,none,ClimateAgents: A Multi-Agent Research Assistant for Social-Climate Dynamics Analysis,Notes/05_Earth_and_Environmental_Sciences/Shan_2026_ClimateAgents.md,Reference_PDF/05_Earth_and_Environmental_Sciences/Shan_2026_ClimateAgents.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0804,DCA-000391,09-04-006,006,09-04-006,active_code,2026-07-05,codex,,,initial_assignment,,09,high,main_scientific_object,,09.04,09.04,legacy,low,unreviewed,09,none,Sketch2Simulation: Automating Flowsheet Generation via Multi Agent Large Language Models,Notes/09_Engineering_and_Industrial_Technology_Sciences/Bahamdan_2026_Sketch2Simulation.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Bahamdan_2026_Sketch2Simulation.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0805,DCA-000392,09-02-007,007,09-02-007,active_code,2026-07-05,codex,,,initial_assignment,,09,high,main_scientific_object,,09.02,09.02,legacy,low,unreviewed,09,none,TurboAgent: An LLM-Driven Autonomous Multi-Agent Framework for Turbomachinery Aerodynamic Design,Notes/09_Engineering_and_Industrial_Technology_Sciences/Du_2026_TurboAgent.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Du_2026_TurboAgent.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0806,DCA-000393,09-03-003,003,09-03-003,active_code,2026-07-05,codex,,,initial_assignment,,09,high,main_scientific_object,,09.03,09.03,legacy,low,unreviewed,09,none,Agentic Language-to-Objective Synthesis for Optofluidic Assembly,Notes/09_Engineering_and_Industrial_Technology_Sciences/Saraev_2026_Optofluidic_Assembly.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Saraev_2026_Optofluidic_Assembly.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0807,DCA-000394,09-03-004,004,09-03-004,active_code,2026-07-05,codex,,,initial_assignment,,09,high,main_scientific_object,,09.03,09.03,legacy,low,unreviewed,09,none,Large Language Models based Multi-Agent Framework for Objective Oriented Control Design in Power Electronics,Notes/09_Engineering_and_Industrial_Technology_Sciences/Cui_2024_Power_Electronics_Control_Design.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Cui_2024_Power_Electronics_Control_Design.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0808,DCA-000395,04-04-068,068,04-04-068,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.04,04.04,legacy,low,unreviewed,04,none,InvDesMobility: a reliability-gated first-principles feedback framework for closed-loop materials discovery,Notes/04_Materials_Science/Li_2026_InvDesMobility.md,Reference_PDF/04_Materials_Science/Li_2026_InvDesMobility.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0809,DCA-000396,09-06-001,001,09-06-001,active_code,2026-07-05,codex,,,initial_assignment,,09,high,main_scientific_object,,09.06,09.06,legacy,low,unreviewed,09,none,Battery-Sim-Agent: Leveraging LLM-Agent for Inverse Battery Parameter Estimation,Notes/09_Engineering_and_Industrial_Technology_Sciences/Chen_2026_Battery_Sim_Agent.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Chen_2026_Battery_Sim_Agent.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0810,DCA-000397,03-04-024,024,03-04-024,active_code,2026-07-05,codex,,,initial_assignment,,03,high,main_scientific_object,,03.04,03.04,legacy,low,unreviewed,03,none,My Chemical Harness: Evolutionary Molecular Design over Synthetic Pathways with Large Language Model Agents,Notes/03_Chemical_Sciences/Ojeda_2026_My_Chemical_Harness.md,Reference_PDF/03_Chemical_Sciences/Ojeda_2026_My_Chemical_Harness.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0811,DCA-000398,04-04-069,069,04-04-069,active_code,2026-07-05,codex,,,initial_assignment,,04,medium,manual_override,structured_remark_primary_module_for_filing,04.04,04.04,legacy,low,unreviewed,03;04,none,Closed-Loop Molecular Design with Calibrated Deference,Notes/04_Materials_Science/Unknown_2026_CLIO.md,Reference_PDF/04_Materials_Science/Unknown_2026_CLIO.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0812,DCA-000399,07-04-034,034,07-04-034,active_code,2026-07-05,codex,,,initial_assignment,,07,high,main_scientific_object,,07.04,07.04,legacy,low,unreviewed,07,none,BioResearcher: Scenario-Guided Multi-Agent for Translational Medicine,Notes/07_Medical_and_Health_Sciences/Kinas_2026_BioResearcher_Translational_Medicine.md,Reference_PDF/07_Medical_and_Health_Sciences/Kinas_2026_BioResearcher_Translational_Medicine.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0813,DCA-000400,06-03-043,043,06-03-043,active_code,2026-07-05,codex,,,initial_assignment,,06,high,main_scientific_object,,06.03,06.03,legacy,low,unreviewed,06,none,ELISA: An Interpretable Hybrid Generative AI Agent for Expression-Grounded Discovery in Single-Cell Genomics,Notes/06_Life_Sciences/Coser_2026_ELISA.md,Reference_PDF/06_Life_Sciences/Coser_2026_ELISA.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0814,DCA-000401,07-01-005,005,07-01-005,active_code,2026-07-05,codex,,,initial_assignment,,07,high,main_scientific_object,,07.01,07.01,legacy,low,unreviewed,07,none,Towards a Virtual Neuroscientist: Autonomous Neuroimaging Analysis via Multi-Agent Collaboration,Notes/07_Medical_and_Health_Sciences/Han_2026_Virtual_Neuroscientist.md,Reference_PDF/07_Medical_and_Health_Sciences/Han_2026_Virtual_Neuroscientist.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0815,DCA-000402,07-03-002,002,07-03-002,active_code,2026-07-05,codex,,,initial_assignment,,07,high,main_scientific_object,,07.03,07.03,legacy,low,unreviewed,07,none,CoDaS: AI Co-Data-Scientist for Biomarker Discovery via Wearable Sensors,Notes/07_Medical_and_Health_Sciences/Kim_2026_CoDaS.md,Reference_PDF/07_Medical_and_Health_Sciences/Kim_2026_CoDaS.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0816,DCA-000403,07-04-035,035,07-04-035,active_code,2026-07-05,codex,,,initial_assignment,,07,high,main_scientific_object,,07.04,07.04,legacy,low,unreviewed,07,none,TSAssistant: A Human-in-the-Loop Agentic Framework for Automated Target Safety Assessment,Notes/07_Medical_and_Health_Sciences/Zheng_2026_TSAssistant.md,Reference_PDF/07_Medical_and_Health_Sciences/Zheng_2026_TSAssistant.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0817,DCA-000404,07-04-036,036,07-04-036,active_code,2026-07-05,codex,,,initial_assignment,,07,medium,manual_override,structured_remark_primary_module_for_filing,07.04,07.04,legacy,low,unreviewed,03;07,none,Probe Before You Edit: Probing-Guided Molecular Optimization for LLM Agents in Structure-Based Drug Design,Notes/07_Medical_and_Health_Sciences/Yang_2026_PROBE_Structure_Based_Drug_Design.md,Reference_PDF/07_Medical_and_Health_Sciences/Yang_2026_PROBE_Structure_Based_Drug_Design.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0818,DCA-000405,03-04-025,025,03-04-025,active_code,2026-07-05,codex,,,initial_assignment,,03,medium,manual_override,structured_remark_primary_module_for_filing,03.04,03.04,legacy,low,unreviewed,03;07,none,MolMem: Memory-Augmented Agentic Reinforcement Learning for Sample-Efficient Molecular Optimization,Notes/03_Chemical_Sciences/Wang_2026_MolMem.md,Reference_PDF/03_Chemical_Sciences/Wang_2026_MolMem.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0819,DCA-000406,03-04-026,026,03-04-026,active_code,2026-07-05,codex,,,initial_assignment,,03,medium,manual_override,structured_remark_primary_module_for_filing,03.04,03.04,legacy,low,unreviewed,03;07,none,SEISMO: Increasing Sample Efficiency in Molecular Optimization with a Trajectory-Aware LLM Agent,Notes/03_Chemical_Sciences/Kruger_2026_SEISMO.md,Reference_PDF/03_Chemical_Sciences/Kruger_2026_SEISMO.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0820,DCA-000407,,,07-ZZ-PENDING-ASD-0820,pending_secondary,2026-07-05,codex,,,initial_assignment,secondary_primary_mismatch,07,medium,manual_override,structured_remark_primary_module_for_filing,,03.04,legacy,low,unreviewed,03;07,none,Reinforcement Learning with LLM-Guided Action Spaces for Synthesizable Lead Optimization,Notes/03_Chemical_Sciences/Li_2026_MolReAct_Lead_Optimization.md,Reference_PDF/07_Medical_and_Health_Sciences/Li_2026_MolReAct_Lead_Optimization.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0821,DCA-000408,03-04-027,027,03-04-027,active_code,2026-07-05,codex,,,initial_assignment,,03,medium,manual_override,structured_remark_primary_module_for_filing,03.04,03.04,legacy,low,unreviewed,03;07,none,Agentic reinforcement learning empowers next-generation chemical language models for molecular design and synthesis,Notes/03_Chemical_Sciences/Li_2026_ChemCraft.md,Reference_PDF/03_Chemical_Sciences/Li_2026_ChemCraft.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0822,DCA-000409,07-04-037,037,07-04-037,active_code,2026-07-05,codex,,,initial_assignment,,07,medium,manual_override,structured_remark_primary_module_for_filing,07.04,07.04,legacy,low,unreviewed,06;07,none,Contextual Invertible World Models: A Neuro-Symbolic Agentic Framework for Colorectal Cancer Drug Response,Notes/07_Medical_and_Health_Sciences/Baker_2026_CIWM_CRC_Drug_Response.md,Reference_PDF/07_Medical_and_Health_Sciences/Baker_2026_CIWM_CRC_Drug_Response.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0824,DCA-000410,07-04-038,038,07-04-038,active_code,2026-07-05,codex,,,initial_assignment,,07,high,main_scientific_object,,07.04,07.04,legacy,low,unreviewed,07,none,FRAGMENTA: End-to-end Fragmentation-based Generative Model with Agentic Tuning for Drug Lead Optimization,Notes/07_Medical_and_Health_Sciences/Suzuki_2025_FRAGMENTA.md,Reference_PDF/07_Medical_and_Health_Sciences/Suzuki_2025_FRAGMENTA.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0825,DCA-000411,07-04-039,039,07-04-039,active_code,2026-07-05,codex,,,initial_assignment,,07,high,main_scientific_object,,07.04,07.04,legacy,low,unreviewed,07,none,ReACT-Drug: Reaction-Template Guided Reinforcement Learning for de novo Drug Design,Notes/07_Medical_and_Health_Sciences/Yadunandan_2025_ReACT_Drug.md,Reference_PDF/07_Medical_and_Health_Sciences/Yadunandan_2025_ReACT_Drug.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0826,DCA-000412,07-04-040,040,07-04-040,active_code,2026-07-05,codex,,,initial_assignment,,07,medium,manual_override,structured_remark_primary_module_for_filing,07.04,07.04,legacy,low,unreviewed,03;07,none,ToolMol: Evolutionary Agentic Framework for Multi-objective Drug Discovery,Notes/07_Medical_and_Health_Sciences/Zhou_2026_ToolMol.md,Reference_PDF/07_Medical_and_Health_Sciences/Zhou_2026_ToolMol.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0827,DCA-000413,07-01-006,006,07-01-006,active_code,2026-07-05,codex,,,initial_assignment,,07,high,main_scientific_object,,07.01,07.01,legacy,low,unreviewed,07,none,A Multi-modal Agentic Co-pilot for Evidence Grounded Computational Pathology,Notes/07_Medical_and_Health_Sciences/Xu_2026_PathPocket.md,Reference_PDF/07_Medical_and_Health_Sciences/Xu_2026_PathPocket.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0828,DCA-000414,07-01-007,007,07-01-007,active_code,2026-07-05,codex,,,initial_assignment,,07,high,main_scientific_object,,07.01,07.01,legacy,low,unreviewed,07,none,SAGE: Agentic Framework for Interpretable and Clinically Translatable Computational Pathology Biomarker Discovery,Notes/07_Medical_and_Health_Sciences/Nasser_2026_SAGE_Pathology_Biomarker_Discovery.md,Reference_PDF/07_Medical_and_Health_Sciences/Nasser_2026_SAGE_Pathology_Biomarker_Discovery.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0829,DCA-000415,02-02-013,013,02-02-013,active_code,2026-07-05,codex,,,initial_assignment,,02,high,main_scientific_object,,02.02,02.02,legacy,low,unreviewed,02,none,DarkAgents,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Lucente_2026_DarkAgents.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Lucente_2026_DarkAgents.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0830,DCA-000416,02-02-014,014,02-02-014,active_code,2026-07-05,codex,,,initial_assignment,,02,high,main_scientific_object,,02.02,02.02,legacy,low,unreviewed,02,none,Dr.Sai: An agentic AI for real-world physics analysis at BESIII,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/He_2026_Dr_Sai.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/He_2026_Dr_Sai.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0831,DCA-000417,11-07-025,025,11-07-025,active_code,2026-07-05,codex,,,initial_assignment,,11,high,main_scientific_object,,11.07,11.07,legacy,low,unreviewed,11,none,Frontier LLM-based agents can overcome the ontology curation bottleneck for natural phenotypes,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Balhoff_2026_Phenotype_Ontology_Curation.md,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Balhoff_2026_Phenotype_Ontology_Curation.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0832,DCA-000418,03-03-029,029,03-03-029,active_code,2026-07-05,codex,,,initial_assignment,,03,high,main_scientific_object,,03.03,03.03,legacy,low,unreviewed,03,none,Nikolas: AI Agent for Semi-Autonomous Catalyst Discovery Using the PRISM Meta-Cognitive Architecture,Notes/03_Chemical_Sciences/Mopgar_2026_Nikolas_Catalyst_Discovery.md,Reference_PDF/03_Chemical_Sciences/Mopgar_2026_Nikolas_Catalyst_Discovery.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0833,DCA-000419,06-03-044,044,06-03-044,active_code,2026-07-05,codex,,,initial_assignment,,06,high,main_scientific_object,,06.03,06.03,legacy,low,unreviewed,06,none,Towards Autonomous Mechanistic Reasoning in Virtual Cells,Notes/06_Life_Sciences/Jang_2026_Virtual_Cells_Mechanistic_Reasoning.md,Reference_PDF/06_Life_Sciences/Jang_2026_Virtual_Cells_Mechanistic_Reasoning.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
